ISN,Region,County,Child ID,Custody Start,Custody End,Custody Type,Custody Sequence Number,Custody Tracking Number
48802,VI,Lamar,11623972,2017-07-02,NULL,CORD,1,37YC17P00385
41893,IV-S,Jones,11624707,2015-09-26,NULL,CORD,1,34YC15P00594
52037,V-W,Warren,11625096,2018-06-14,NULL,CORD,1,75YC18P00301
41343,VII-E,Jackson,11625932,2015-09-25,2017-06-05,CORD,1,30YC15P01231
41685,I-S,Monroe,11626009,2015-10-22,NULL,CORD,1,48YC15P00477
41374,III-S,Hinds,11626017,2015-09-04,NULL,CORD,1,25YC15P01758
41802,III-N,Rankin,11626831,2015-09-22,2017-11-01,CORD,1,61YC15P01451
41765,III-N,Rankin,11626858,2015-09-22,2017-11-01,CORD,1,61YC15P01432
41346,VII-C,Harrison,11627196,2015-09-24,2016-04-04,CORD,1,24YC15P02506
41348,V-E,Marion,11627420,2015-09-20,NULL,CORD,1,46YC15P00302
52505,VII-C,Harrison,11627609,2018-08-17,NULL,CORD,1,24YC18P02936
51778,I-N,Marshall,11628761,2018-05-07,2018-05-08,CORD,1,47YC18P00338
44039,I-N,Tishomingo,11628850,2016-04-19,2017-07-25,CORD,1,71YC16P00137
45388,VII-W,Pearl River,11629067,2016-09-02,2016-09-06,CORD,1,55YC16P00542
45389,VII-W,Pearl River,11629105,2016-09-02,2016-09-06,CORD,1,55YC16P00541
49933,V-E,Simpson,11629350,2017-10-16,2017-10-25,CORD,1,64YC17P00260
42072,VII-C,Harrison,11629725,2015-11-17,2015-12-14,CORD,1,24YC15P02531
49051,VII-W,Hancock,11630626,2017-07-28,NULL,CORD,1,23YC17P00435
49053,VII-W,Hancock,11630758,2017-07-28,NULL,CORD,1,23YC17P00434
41610,VII-C,Harrison,11631908,2015-09-09,NULL,CORD,1,24YC15P02761
41407,IV-S,Lauderdale,11632793,2015-09-28,2015-09-29,CORD,1,38YC15P00319
48294,I-S,Lee,11632939,2017-05-17,NULL,CORD,1,41YC17P00540
51171,VI,Forrest,11633684,2018-03-09,NULL,CORD,1,18YC18P00094
51172,VI,Forrest,11633706,2018-03-09,NULL,CORD,1,18YC18P00093
51173,VI,Forrest,11633714,2018-03-09,NULL,CORD,1,18YC18P00095
51170,VI,Forrest,11633749,2018-03-09,NULL,CORD,1,18YC18P00092
41403,III-S,Hinds,11634737,2015-09-23,2016-01-05,CORD,1,25YC15P01767
46570,III-S,Hinds,11635040,2016-12-14,2017-01-18,CORD,1,25YC16P01677
50500,III-S,Hinds,11635040,2017-12-21,NULL,CORD,2,25YC17P01451
41367,III-S,Hinds,11635113,2015-09-29,2016-01-05,CORD,1,25YC15P01755
41396,VII-W,Pearl River,11636462,2015-10-01,2017-02-15,CORD,1,55YC15P00624
41692,III-S,Hinds,11636721,2015-09-29,2015-10-02,CORD,1,25YC15P01902
41376,VII-C,Harrison,11637450,2015-09-28,NULL,CORD,1,24YC15P02537
41788,II-W,East Bolivar,11637744,2015-11-03,2017-02-08,CORD,1,06YC15P00276
41581,VII-E,George,11637884,2015-10-06,2017-07-25,CORD,1,20YC15P00121
41389,II-W,Washington,11638082,2015-09-30,2016-12-19,CORD,1,76YC15P00910
41386,IV-N,Clay,11638104,2015-09-30,2017-02-21,CORD,1,13YC15P00095
41740,III-S,Hinds,11639348,2015-10-01,2015-10-05,CORD,1,25YC15P01928
41395,VII-W,Pearl River,11639437,2015-10-01,2017-03-29,CORD,1,55YC15P00623
52004,V-W,Pike,11639488,2018-06-07,NULL,CORD,1,57YC18P00444
51912,IV-S,Lauderdale,11640710,2018-05-23,NULL,CORD,1,38YC18P00162
41413,I-N,Tippah,11641377,2015-10-02,2016-10-13,CORD,1,70YC15P00247
46115,I-N,Tippah,11641377,2016-11-02,2017-07-25,CORD,2,70YC16P00423
41749,VII-W,Pearl River,11641407,2015-10-29,NULL,CORD,1,55YC15P00671
41747,VII-W,Pearl River,11641423,2015-10-29,NULL,CORD,1,55YC15P00672
42870,III-S,Hinds,11641598,2016-02-02,2016-02-04,CORD,1,25YC16P00315
42871,III-S,Hinds,11641709,2016-02-02,2016-02-04,CORD,1,25YC16P00316
41435,VII-E,Jackson,11641962,2015-09-18,2015-09-22,CORD,1,30YC15P01300
41505,I-N,Alcorn,11642012,2015-10-09,2016-04-20,CORD,1,02YC15P00547
50873,VII-E,Jackson,11642160,2018-01-31,2018-02-15,CORD,1,30YC18P00153
49537,IV-S,Scott,11642608,2017-09-11,NULL,CORD,1,62YC17P00201
41405,VI,Perry,11642764,2015-10-02,NULL,CORD,1,56YC15P00220
41628,V-E,Marion,11643159,2015-10-14,2016-06-06,CORD,1,46YC15P00326
44317,IV-N,Lowndes,11643256,2016-06-16,2017-06-21,CORD,1,44YC15P00520
43689,VII-E,Jackson,11643396,2016-04-21,2016-12-20,CORD,1,30YC16P00536
46876,IV-S,Neshoba,11644309,2017-01-19,NULL,CORD,1,50YC17P00027
41418,VII-W,Hancock,11644805,2015-10-02,NULL,CORD,1,23YC15P00637
41455,IV-S,Wayne,11645232,2015-10-06,2016-10-18,CORD,1,77YC15P00276
41454,IV-S,Wayne,11645283,2015-10-06,2016-10-18,CORD,1,77YC15P00274
45773,V-E,Marion,11646085,2016-09-26,NULL,CORD,1,46YC15P00367
49965,VI,Perry,11646158,2017-10-20,NULL,CORD,1,56YC17P00106
43751,V-E,Marion,11646182,2016-04-27,2016-07-05,CORD,1,46YC16P00194
45279,V-E,Marion,11646182,2016-08-26,NULL,CORD,2,46YC16P00379
41450,IV-N,Lowndes,11647456,2015-10-02,NULL,CORD,1,44YC15P00485
41458,V-E,Lincoln,11648312,2015-10-05,2018-07-17,CORD,1,43YC15P00276
41473,VI,Stone,11649513,2015-10-05,2016-07-13,CORD,1,66YC16P00164
41472,III-N,Rankin,11650406,2015-10-04,2015-10-22,CORD,1,61YC15P01309
46322,V-E,Copiah,11650759,2016-11-21,2017-05-05,CORD,1,15YC16P00325
46614,V-E,Copiah,11650775,2016-11-21,2017-05-05,CORD,1,15YC16P00324
46323,V-E,Copiah,11650783,2016-11-21,2017-05-05,CORD,1,15YC16P00332
41587,VI,Lamar,11650813,2015-10-05,2015-10-07,CORD,1,37YC15P00397
41536,IV-S,Jones,11651356,2015-10-02,2018-05-09,CORD,1,34YC15P00495
45458,VII-E,Jackson,11651615,2016-09-10,2017-03-08,CORD,1,30YC16P01224
41437,VII-E,Jackson,11652638,2015-10-06,2017-11-27,CORD,1,30YC15P01304
41478,I-N,Alcorn,11653421,2015-10-06,2016-12-07,CORD,1,02YC15P00566
41479,I-N,Alcorn,11653448,2015-10-06,2016-12-07,CORD,1,02YC15P00567
41464,VII-C,Harrison,11653464,2015-09-28,2015-12-07,CORD,1,24YC15P02599
48866,II-E,Grenada,11653723,2017-07-14,NULL,CORD,1,22YC16P00234
41457,VII-E,Jackson,11654177,2015-10-06,2017-02-01,CORD,1,30YC15P01313
41485,VII-W,Hancock,11654401,2015-10-06,2016-08-05,CORD,1,23YC15P00678
49532,VII-W,Hancock,11654401,2017-09-13,2018-04-11,CORD,2,23YC17P00478
49978,VII-W,Hancock,11655025,2017-10-23,2018-08-09,CORD,1,23YC17P00584
52354,VI,Forrest,11655165,2018-07-24,NULL,CORD,1,18YC18P00575
45370,I-S,Pontotoc,11655572,2016-08-31,2018-05-23,CORD,1,58YC16P00550
45371,I-S,Pontotoc,11655580,2016-08-31,NULL,CORD,1,58YC16P00551
45372,I-S,Pontotoc,11655599,2016-08-31,NULL,CORD,1,58YC16P00552
45373,I-S,Pontotoc,11655610,2016-08-31,2017-06-28,CORD,1,58YC16P00549
42179,IV-S,Lauderdale,11655661,2015-12-10,2016-03-17,CORD,1,38YC15P00518
41657,VII-E,Jackson,11655939,2015-10-07,NULL,CORD,1,30YC15P01356
41483,VI,Perry,11657907,2015-10-07,2016-10-18,CORD,1,56YC15P00225
41480,VII-C,Harrison,11657915,2015-10-06,2017-05-09,CORD,1,24YC15P02613
41486,VII-E,Jackson,11658377,2015-10-07,2015-11-04,CORD,1,30YC15P01322
41487,VII-E,Jackson,11658393,2015-10-07,2015-11-04,CORD,1,30YC15P01323
48354,III-S,Hinds,11658768,2017-05-22,NULL,CORD,1,25YC17P00739
48356,III-S,Hinds,11658776,2017-05-22,NULL,CORD,1,25YC17P00741
44936,I-S,Lee,11659152,2016-08-03,2018-02-21,CORD,1,41YC16P00631
41484,I-N,Alcorn,11659330,2015-10-07,2015-11-04,CORD,1,02YC15P00568
41500,IV-N,Attala,11659470,2015-10-07,2017-12-07,CORD,1,04YC15P00298
45936,I-N,Tippah,11659608,2016-10-13,2017-04-13,CORD,1,70YC16P00239
48143,V-E,Marion,11660312,2017-04-12,NULL,CORD,1,46YC17P00093
49580,VI,Lamar,11660762,2017-09-19,2017-09-26,CORD,1,37YC17P00493
45414,I-S,Lee,11660908,2016-06-16,2016-09-07,CORD,1,41YC16P00766
41489,V-W,Walthall,11661610,2015-10-08,2016-06-01,CORD,1,74YC15P00165
44943,V-E,Marion,11662919,2016-08-03,2018-01-08,CORD,1,46YC16P00330
44942,V-E,Marion,11663095,2016-08-03,2018-01-08,CORD,1,46YC16P00329
41800,III-N,Rankin,11663281,2015-07-02,2016-01-06,CORD,1,61YC15P01452
45802,III-S,Hinds,11663362,2016-10-05,2017-01-17,CORD,1,25YC16P01356
45801,III-S,Hinds,11663397,2016-10-05,2017-01-17,CORD,1,25YC16P01355
42790,V-E,Marion,11663478,2016-02-08,2016-11-17,CORD,1,46YC16P00070
48871,VII-C,Harrison,11664083,2017-07-14,2017-10-24,CORD,1,24YC17P02550
41575,VII-E,Jackson,11664342,2015-10-16,2015-10-20,CORD,1,30YC15P01365
43834,IV-S,Wayne,11664385,2016-05-06,2017-11-01,CORD,1,77YC16P00094
42125,VII-C,Harrison,11665284,2015-12-08,2016-06-16,CORD,1,24YC15P03250
51903,VII-C,Harrison,11665284,2018-05-11,NULL,CORD,2,24YC18P01966
42124,VII-C,Harrison,11665292,2015-12-08,2016-06-16,CORD,1,24YC15P03249
41552,I-S,Lee,11666345,2015-10-09,2015-11-03,CORD,1,41YC15P00974
41640,III-S,Hinds,11666965,2015-10-08,2016-01-26,CORD,1,25YC15P01838
47130,V-W,Walthall,11669301,2017-02-09,2017-08-10,CORD,1,74YC17P00034
44411,VII-C,Harrison,11669867,2016-06-24,2016-08-31,CORD,1,24YC16P02050
44019,VII-C,Harrison,11670105,2016-05-19,2016-11-15,CORD,1,24YC15P02977
51372,VII-C,Harrison,11670105,2018-03-26,2018-04-13,CORD,2,24YC18P01079
42249,VI,Perry,11670237,2015-12-17,NULL,CORD,1,56YC15P00281
42248,VI,Perry,11670261,2015-12-17,2016-07-22,CORD,1,56YC15P00277
47728,I-N,Prentiss,11670563,2017-03-30,NULL,CORD,1,59YC17P00085
47726,I-N,Prentiss,11670679,2017-03-30,NULL,CORD,1,59YC17P00087
41537,IV-S,Jones,11670695,2015-10-06,2016-08-30,CORD,1,34YC15P00524
46706,I-S,Union,11671942,2017-01-05,NULL,CORD,1,73YC17P00008
41638,V-W,Warren,11672639,2015-10-13,2016-09-22,CORD,1,75YC15P00358
41903,V-W,Warren,11672671,2015-10-13,2016-09-22,CORD,1,75YC15P00379
42468,VII-C,Harrison,11674585,2016-01-13,2016-08-10,CORD,1,24YC15P03284
48678,VII-C,Harrison,11674585,2017-06-23,NULL,CORD,2,24YC17P02227
44318,IV-N,Lowndes,11676774,2016-06-16,2017-06-21,CORD,1,44YC15P00519
41559,I-N,Benton,11676952,2015-10-14,2017-12-14,CORD,1,05YC15P00087
45173,I-S,Union,11677223,2016-08-19,2016-09-29,CORD,1,73YC16P00091
46778,I-S,Union,11677223,2017-01-10,2018-01-02,CORD,2,73YC17P00015
44360,II-E,Tallahatchie,11677231,2016-03-04,2018-05-23,CORD,1,68YC16P00083
44362,II-E,Tallahatchie,11677266,2016-03-04,2018-05-23,CORD,1,68YC16P00085
44364,II-E,Tallahatchie,11677274,2016-03-04,2018-05-23,CORD,1,68YC16P00086
41637,V-W,Warren,11677754,2015-10-13,2015-11-17,CORD,1,75YC15P00356
49252,I-S,Itawamba,11677835,2017-08-18,2018-07-10,CORD,1,29YC17P00250
46763,VII-E,Jackson,11679218,2016-12-23,NULL,CORD,1,30YC17P00028
41731,VII-W,Hancock,11679498,2015-10-29,2017-01-18,CORD,1,23YC15P00710
45103,I-N,Alcorn,11679625,2016-08-16,2017-08-01,CORD,1,02YC16P00327
45102,I-N,Alcorn,11679641,2016-08-16,2017-08-01,CORD,1,02YC16P00328
49831,VI,Forrest,11679986,2017-08-02,2018-07-31,CORD,1,18YC17P00537
41570,I-N,Alcorn,11680402,2015-10-14,2017-01-04,CORD,1,02YC15P00594
47182,VII-W,Hancock,11680461,2017-02-06,2017-04-25,CORD,1,23YC17P00079
42508,VII-C,Harrison,11680933,2016-01-06,2016-01-21,CORD,1,24YC16P00160
42296,III-S,Hinds,11681123,2015-09-16,2015-12-22,CORD,1,25YC15P01850
42295,III-S,Hinds,11681190,2015-09-16,2015-12-22,CORD,1,25YC15P01849
42297,III-S,Hinds,11681212,2015-09-16,2015-12-22,CORD,1,25YC15P01848
44687,VII-E,Greene,11682936,2016-07-15,2017-07-27,CORD,1,21YC17P00062
41608,V-E,Lincoln,11683258,2015-10-14,2015-12-08,CORD,1,43YC15P00288
41578,VII-E,Jackson,11683622,2015-10-15,2017-10-11,CORD,1,30YC15P01373
43150,VI,Perry,11684181,2016-02-24,2018-03-21,CORD,1,56YC16P00012
43155,VI,Perry,11684211,2016-02-24,2018-03-21,CORD,1,56YC18P00019
41583,VII-E,George,11684335,2015-10-06,2016-06-28,CORD,1,20YC15P00123
41584,VII-E,George,11684351,2015-10-06,2016-06-28,CORD,1,20YC15P00120
41646,V-W,Warren,11684971,2015-10-15,2016-02-23,CORD,1,75YC15P00360
41623,III-S,Hinds,11685668,2015-10-09,2016-01-19,CORD,1,25YC15P01867
41622,III-S,Hinds,11685714,2015-10-09,2016-01-19,CORD,1,25YC15P01866
44444,IV-N,Attala,11686206,2016-06-21,NULL,CORD,1,04YC16P00181
41803,III-N,Rankin,11686540,2015-10-19,NULL,CORD,1,61YC15P01453
49052,VII-W,Hancock,11686745,2017-07-28,NULL,CORD,1,23YC17P00433
47990,II-E,Yalobusha,11687202,2017-04-20,NULL,CORD,1,81YC17P00028
46445,I-N,Tishomingo,11687466,2016-11-30,NULL,CORD,1,71YC15P00243
45810,I-S,Pontotoc,11687660,2016-10-06,2017-06-28,CORD,1,58YC16P00622
41630,VII-C,Harrison,11689159,2015-10-20,2015-11-12,CORD,1,24YC15P02774
41629,VII-C,Harrison,11689167,2015-10-20,2016-09-14,CORD,1,24YC15P02773
48707,VII-E,Jackson,11689205,2017-04-28,2017-05-02,CORD,1,30YC17P00747
41594,III-S,Hinds,11689280,2015-10-13,2017-07-13,CORD,1,25YC15P01860
41693,VII-W,Hancock,11689973,2015-10-22,2016-01-21,CORD,1,23YC15P00706
46660,VI,Lamar,11690254,2016-12-29,2018-04-17,CORD,1,37YC16P00543
42090,V-E,Marion,11690459,2015-11-19,2017-01-05,CORD,1,46YC15P00343
41666,I-N,Prentiss,11690467,2015-10-21,2016-06-21,CORD,1,59YC15P00254
51485,IV-S,Newton,11690610,2018-04-09,NULL,CORD,1,51YC18P00057
51487,IV-S,Newton,11690696,2018-04-09,NULL,CORD,1,51YC18P00059
41683,V-E,Copiah,11691110,2015-10-19,2016-07-21,CORD,1,15YC15P00213
41654,VII-C,Harrison,11691269,2015-10-19,2017-02-13,CORD,1,24YC15P02751
41655,VII-C,Harrison,11691293,2015-10-19,2017-02-13,CORD,1,24YC15P02752
46516,III-S,Hinds,11691315,2016-12-02,2017-08-17,CORD,1,25YC16P01660
45381,VII-C,Harrison,11692176,2016-08-27,2018-04-13,CORD,1,24YC16P02813
44796,I-N,Prentiss,11692370,2016-07-26,NULL,CORD,1,59YC16P00193
51488,IV-S,Newton,11692389,2018-04-09,NULL,CORD,1,51YC18P00060
51491,IV-S,Newton,11692400,2018-04-09,NULL,CORD,1,51YC18P00063
51486,IV-S,Newton,11692419,2018-04-09,NULL,CORD,1,51YC18P00058
51489,IV-S,Newton,11692435,2018-04-09,NULL,CORD,1,51YC18P00061
51490,IV-S,Newton,11692478,2018-04-09,NULL,CORD,1,51YC18P00062
41643,I-N,Benton,11692540,2015-10-14,2016-07-22,CORD,1,05YC15P00090
41644,I-N,Benton,11692559,2015-10-14,2016-07-22,CORD,1,05YC15P00089
41774,VII-E,George,11692907,2015-10-19,2016-06-07,CORD,1,20YC15P00136
41777,VII-E,George,11692923,2015-10-19,2016-06-07,CORD,1,20YC15P00135
51718,III-N,Rankin,11693032,2018-05-01,NULL,CORD,1,61YC17P00766
46990,IV-S,Lauderdale,11693660,2016-12-07,2017-05-17,CORD,1,38YC16P00802
41621,III-S,Hinds,11694063,2015-10-18,2018-08-09,CORD,1,25YC15P01865
49483,VI,Forrest,11694594,2017-09-08,NULL,CORD,1,18YC17P00670
49482,VI,Forrest,11694608,2017-09-08,NULL,CORD,1,18YC17P00669
49484,VI,Forrest,11694640,2017-09-08,NULL,CORD,1,18YC17P00671
43098,VI,Forrest,11694675,2016-03-07,2017-12-13,CORD,1,18YC16P00306
41894,VII-C,Harrison,11695108,2015-10-16,2015-10-20,CORD,1,24YC15P02821
41942,VII-C,Harrison,11695140,2015-10-16,2015-10-20,CORD,1,24YC15P02822
41943,VII-C,Harrison,11695167,2015-10-16,2015-10-20,CORD,1,24YC15P02823
41661,I-N,Alcorn,11695353,2015-10-21,NULL,CORD,1,02YC15P00608
41642,I-N,Tishomingo,11695639,2015-10-14,2016-04-01,CORD,1,71YC15P00246
49779,VII-C,Harrison,11695698,2017-10-04,NULL,CORD,1,24YC17P03571
47668,V-E,Jefferson Davis,11695876,2017-03-27,2017-03-29,CORD,1,33YC17P00046
46310,I-N,Tippah,11696589,2016-11-04,2016-12-08,CORD,1,70YC15P00305
46313,I-N,Tippah,11696619,2016-11-04,2016-12-08,CORD,1,70YC16P00444
41961,V-E,Marion,11697127,2015-11-12,2016-01-04,CORD,1,46YC15P00341
41700,III-S,Hinds,11697224,2015-10-27,2015-11-02,CORD,1,25YC15P01908
41662,I-N,Alcorn,11698263,2015-10-21,NULL,CORD,1,02YC15P00609
41667,VII-C,Harrison,11699499,2015-10-22,NULL,CORD,1,24YC15P02799
41676,VII-C,Harrison,11700349,2015-10-21,2016-12-15,CORD,1,24YC15P02806
49499,VI,Perry,11701019,2017-09-11,NULL,CORD,1,56YC17P00096
47481,VI,Lamar,11702104,2017-03-09,NULL,CORD,1,37YC17P00088
47480,VI,Lamar,11702112,2017-03-09,NULL,CORD,1,37YC16P00135
41918,VII-W,Hancock,11703429,2015-11-12,2016-05-25,CORD,1,23YC15P00764
41691,IV-N,Oktibbeha,11704301,2015-10-23,2015-12-16,CORD,1,53YC15P00165
48658,IV-N,Lowndes,11704603,2017-06-21,2017-12-06,CORD,1,44YC15P00536
48653,IV-N,Lowndes,11704638,2017-06-21,2017-12-06,CORD,1,44YC15P00537
51853,VII-C,Harrison,11705790,2018-04-22,2018-06-07,CORD,1,24YC18P01608
41694,IV-N,Lowndes,11706592,2015-10-22,2016-10-12,CORD,1,44YC15P00530
52007,I-S,Monroe,11706592,2018-06-08,NULL,CORD,2,48YC18P00284
41704,II-E,DeSoto,11708218,2015-10-24,2015-10-27,CORD,1,17YC15P01242
41705,II-E,DeSoto,11708234,2015-10-24,2015-10-27,CORD,1,17YC15P01243
41847,III-N,Rankin,11709443,2015-10-18,2016-09-06,CORD,1,61YC15P01460
41846,III-N,Rankin,11709451,2015-10-18,2016-09-06,CORD,1,61YC15P01461
41716,VII-W,Hancock,11710492,2015-10-27,2017-07-20,CORD,1,23YC15P00708
41715,VII-W,Hancock,11710514,2015-10-27,2017-07-20,CORD,1,23YC15P00707
43690,VII-E,Jackson,11711502,2016-04-21,2016-12-20,CORD,1,30YC16P00550
41752,III-S,Hinds,11711618,2015-10-23,2015-10-30,CORD,1,25YC15P01971
41751,III-S,Hinds,11711669,2015-10-23,2017-05-04,CORD,1,25YC15P01970
41753,III-S,Hinds,11711685,2015-10-23,2017-05-04,CORD,1,25YC15P01973
41754,III-S,Hinds,11711758,2015-10-23,2017-05-04,CORD,1,25YC15P01975
41856,VII-C,Harrison,11712444,2015-10-27,2016-06-09,CORD,1,24YC15P02882
41726,VII-C,Harrison,11712568,2015-10-26,2016-12-15,CORD,1,24YC15P02839
43749,V-W,Pike,11712819,2016-04-28,2016-05-04,CORD,1,57YC16P00320
41974,I-N,Tishomingo,11713947,2015-10-28,2018-01-04,CORD,1,71YC15P00284
48857,III-N,Rankin,11714544,2017-07-06,2017-09-12,CORD,1,61YC17P00881
41748,VII-W,Pearl River,11714951,2015-10-29,NULL,CORD,1,55YC15P00693
41750,VII-W,Pearl River,11715028,2015-10-29,NULL,CORD,1,55YC15P00694
41833,V-W,Warren,11715524,2015-10-26,2017-02-28,CORD,1,75YC15P00374
41832,V-W,Warren,11715532,2015-10-26,2017-02-28,CORD,1,75YC15P00375
42168,V-W,Warren,11715567,2015-10-27,2017-02-28,CORD,1,75YC15P00376
41877,V-W,Warren,11716008,2015-10-29,NULL,CORD,1,75YC15P00377
41814,III-S,Hinds,11716083,2015-10-29,2015-12-14,CORD,1,25YC15P01958
41744,I-S,Lee,11716938,2015-10-28,2017-10-18,CORD,1,41YC17P01126
41954,III-S,Hinds,11717136,2015-10-28,NULL,CORD,1,25YC15P02095
42715,III-S,Hinds,11718302,2015-10-27,NULL,CORD,1,25YC15P01981
41929,I-S,Union,11718663,2015-11-17,2016-01-04,CORD,1,73YC15P00319
41804,I-N,Prentiss,11719295,2015-10-30,2015-12-18,CORD,1,59YC15P00264
51929,I-N,Alcorn,11719562,2018-05-21,NULL,CORD,1,02YC18P00267
41761,VII-C,Harrison,11719716,2015-10-13,2017-03-29,CORD,1,24YC15P02873
49525,VII-W,Hancock,11719996,2017-09-09,2017-10-16,CORD,1,23YC17P00476
41811,VI,Stone,11720161,2015-11-02,2016-11-09,CORD,1,66YC15P00142
41809,VI,Stone,11720196,2015-11-02,2016-11-09,CORD,1,66YC15P00143
41810,VI,Stone,11720218,2015-11-02,2016-11-09,CORD,1,66YC15P00144
43208,II-E,Grenada,11720714,2016-03-16,2018-07-23,CORD,1,22YC16P00114
45559,IV-S,Wayne,11720730,2016-09-17,2016-11-29,CORD,1,77YC16P00226
43327,II-E,DeSoto,11721648,2016-03-30,2016-06-07,CORD,1,17YC16P00531
43039,VII-E,Jackson,11721931,2016-03-03,2017-03-01,CORD,1,30YC16P00284
41874,VII-C,Harrison,11722547,2015-10-30,2018-05-01,CORD,1,24YC15P02958
51867,II-E,DeSoto,11723241,2018-05-11,NULL,CORD,1,17YC18P00895
41817,III-N,Yazoo,11723624,2015-10-30,2017-10-17,CORD,1,82YC15P00292
45561,IV-S,Wayne,11724213,2016-09-17,2016-11-29,CORD,1,77YC16P00223
43358,V-W,Amite,11724841,2016-03-30,NULL,CORD,1,03YC15P00028
43356,V-W,Amite,11724876,2016-03-30,NULL,CORD,1,03YC15P00029
43357,V-W,Amite,11724884,2016-03-30,NULL,CORD,1,03YC16P00027
43355,V-W,Amite,11724892,2016-03-30,NULL,CORD,1,03YC16P00026
46050,III-N,Rankin,11725198,2016-10-20,2017-02-15,CORD,1,61YC16P01525
41773,II-W,East Bolivar,11725562,2015-10-30,NULL,CORD,1,06YC15P00273
45556,IV-S,Wayne,11726267,2016-09-17,2016-11-29,CORD,1,77YC16P00222
48657,IV-N,Lowndes,11726364,2017-06-21,2017-12-06,CORD,1,44YC16P00586
48656,IV-N,Lowndes,11726380,2017-06-21,2017-12-06,CORD,1,44YC15P00538
41795,VII-W,Pearl River,11728480,2015-11-03,NULL,CORD,1,55YC15P00708
41785,I-N,Marshall,11729606,2015-11-03,NULL,CORD,1,47YC15P00440
46985,I-S,Itawamba,11730116,2017-01-27,NULL,CORD,1,29YC16P00336
42050,I-S,Lee,11730337,2015-11-02,2018-08-13,CORD,1,41YC15P01069
41821,III-S,Hinds,11730884,2015-11-03,2016-04-05,CORD,1,25YC15P02024
41823,III-S,Hinds,11730957,2015-11-06,2016-04-05,CORD,1,25YC15P02027
41796,VII-C,Harrison,11731090,2015-11-04,2015-11-09,CORD,1,24YC15P02902
41797,VII-C,Harrison,11731112,2015-11-04,2015-11-09,CORD,1,24YC15P02903
42504,II-E,Tate,11731252,2016-01-05,2017-06-06,CORD,1,69YC15P00369
42503,II-E,Tate,11731260,2016-01-05,2017-06-06,CORD,1,69YC15P00368
41794,VII-C,Harrison,11732143,2015-10-13,2015-10-15,CORD,1,24YC15P02899
43712,II-E,Grenada,11732585,2016-04-26,2016-08-22,CORD,1,22YC16P00173
41798,VII-C,Harrison,11733085,2015-11-04,2015-11-09,CORD,1,24YC15P02904
45557,IV-S,Wayne,11733425,2016-09-17,2016-11-29,CORD,1,77YC16P00224
45558,IV-S,Wayne,11733441,2016-09-17,2016-11-29,CORD,1,77YC16P00227
41799,VI,Stone,11733557,2015-10-31,2018-04-04,CORD,1,66YC17P00315
41827,VII-C,Harrison,11734723,2015-11-05,2016-06-16,CORD,1,24YC15P02922
46514,III-S,Hinds,11735258,2016-12-02,2017-08-18,CORD,1,25YC16P01658
41851,II-E,DeSoto,11735770,2015-11-05,2017-08-01,CORD,1,17YC15P01268
45387,VII-W,Pearl River,11736645,2016-09-02,2017-06-28,CORD,1,55YC16P00540
41852,V-E,Marion,11737234,2015-11-06,2016-11-07,CORD,1,46YC15P00333
48540,I-N,Alcorn,11737293,2017-06-06,NULL,CORD,1,02YC17P00294
41825,VII-E,Jackson,11737498,2015-11-05,2016-05-05,CORD,1,30YC15P01483
50022,V-W,Warren,11737846,2017-10-18,2018-03-06,CORD,1,75YC17P00417
41889,VII-C,Harrison,11737900,2015-11-04,2016-11-10,CORD,1,24YC15P02923
41890,VII-C,Harrison,11737986,2015-11-04,2016-11-10,CORD,1,24YC15P02924
42243,I-S,Lee,11739296,2015-12-17,NULL,CORD,1,41YC15P01209
42014,VI,Forrest,11739318,2015-11-24,2017-01-12,CORD,1,18YC15P01411
42061,VII-C,Harrison,11739482,2015-11-07,2015-11-14,CORD,1,24YC15P02945
41834,VII-E,Jackson,11740200,2015-11-06,2015-12-15,CORD,1,30YC15P01490
41835,VII-E,Jackson,11740235,2015-11-06,2015-12-15,CORD,1,30YC15P01491
42133,VII-E,Jackson,11740308,2015-11-09,2016-09-01,CORD,1,30YC15P01508
42132,VII-E,Jackson,11740324,2015-11-09,2016-09-01,CORD,1,30YC15P01509
42015,I-S,Pontotoc,11741193,2015-11-23,2018-05-29,CORD,1,58YC15P00697
41869,IV-S,Lauderdale,11741843,2015-11-08,2015-11-09,CORD,1,38YC15P00455
41839,IV-N,Webster,11742130,2015-11-06,2018-05-17,CORD,1,78YC15P00134
42007,II-W,East Bolivar,11742858,2015-11-20,2016-07-11,CORD,1,06YC15P00284
41951,V-E,Marion,11743358,2015-11-06,2016-01-04,CORD,1,46YC15P00335
41845,V-W,Claiborne,11743684,2015-11-08,NULL,CORD,1,11YC15P00086
42548,VII-C,Harrison,11743897,2016-01-19,2016-01-21,CORD,1,24YC15P03202
42549,VII-C,Harrison,11743919,2016-01-19,2016-01-21,CORD,1,24YC15P03201
50111,VI,Forrest,11744044,2017-11-01,NULL,CORD,1,18YC17P00863
41899,VII-C,Harrison,11744168,2015-11-09,2016-04-19,CORD,1,24YC15P02971
41898,VII-C,Harrison,11744184,2015-11-09,2016-04-19,CORD,1,24YC15P02972
41896,VII-C,Harrison,11744192,2015-11-09,2016-04-19,CORD,1,24YC15P02973
42169,III-S,Hinds,11744745,2015-11-05,2015-11-12,CORD,1,25YC15P02217
